INFO - main_ImageNet.py - 2025-05-07 17:53:07,131 - Using device: cuda
INFO - main_ImageNet.py - 2025-05-07 17:53:07,131 - Writing log file to run/logs/AapmCT_10C
INFO - main_ImageNet.py - 2025-05-07 17:53:07,131 - Exp instance id = 12085
INFO - main_ImageNet.py - 2025-05-07 17:53:07,131 - Exp comment = 
INFO - main_ImageNet.py - 2025-05-07 17:53:07,132 - Config =
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:35,300 - step: 43986, loss: 842463.25
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:35,569 - step: 43987, loss: 105182.8984375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:35,838 - step: 43988, loss: 1283845.625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:36,107 - step: 43989, loss: 265882.125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:36,376 - step: 43990, loss: 1282404.0
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:36,648 - step: 43991, loss: 98860.265625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:36,918 - step: 43992, loss: 66771.796875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:37,187 - step: 43993, loss: 1287903.5
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:37,456 - step: 43994, loss: 75522.203125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:37,726 - step: 43995, loss: 66449.1953125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:37,995 - step: 43996, loss: 73445.3125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:38,264 - step: 43997, loss: 1517059.0
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:38,534 - step: 43998, loss: 89589.921875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:38,803 - step: 43999, loss: 1413817.375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:39,073 - step: 44000, loss: 1122340.375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:39,504 - step: 44001, loss: 1115671.625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:39,774 - step: 44002, loss: 1408540.75
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:40,043 - step: 44003, loss: 1403623.375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:40,313 - step: 44004, loss: 234469.40625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:40,582 - step: 44005, loss: 121525.640625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:40,851 - step: 44006, loss: 186342.359375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:41,120 - step: 44007, loss: 92460.796875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:41,389 - step: 44008, loss: 1414013.5
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:41,659 - step: 44009, loss: 137525.953125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:41,928 - step: 44010, loss: 1289403.25
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:42,200 - step: 44011, loss: 1127228.125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:42,469 - step: 44012, loss: 102928.59375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:42,739 - step: 44013, loss: 85311.28125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:43,009 - step: 44014, loss: 123616.3359375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:43,279 - step: 44015, loss: 95922.0078125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:43,548 - step: 44016, loss: 1298885.375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:43,818 - step: 44017, loss: 101160.3515625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:44,087 - step: 44018, loss: 1120803.75
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:44,357 - step: 44019, loss: 73272.8984375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:44,626 - step: 44020, loss: 71721.609375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:44,898 - step: 44021, loss: 124304.953125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:45,167 - step: 44022, loss: 81496.1171875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:45,436 - step: 44023, loss: 87942.875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:45,706 - step: 44024, loss: 1420715.875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:45,975 - step: 44025, loss: 569233.5625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:46,244 - step: 44026, loss: 95729.40625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:46,514 - step: 44027, loss: 85706.25
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:46,783 - step: 44028, loss: 106149.1640625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:47,052 - step: 44029, loss: 1110391.625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:47,322 - step: 44030, loss: 232358.34375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:47,594 - step: 44031, loss: 1276438.125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:47,863 - step: 44032, loss: 1402991.875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:48,132 - step: 44033, loss: 1396679.375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:48,402 - step: 44034, loss: 94554.7109375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:48,671 - step: 44035, loss: 1507992.5
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:48,940 - step: 44036, loss: 92366.34375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:49,210 - step: 44037, loss: 224566.1875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:49,480 - step: 44038, loss: 1398464.125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:49,749 - step: 44039, loss: 823123.375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:50,019 - step: 44040, loss: 1502641.375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:50,291 - step: 44041, loss: 1500309.625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:50,560 - step: 44042, loss: 216134.125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:50,829 - step: 44043, loss: 213348.625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:51,099 - step: 44044, loss: 497057.28125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:51,368 - step: 44045, loss: 1506498.375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:51,637 - step: 44046, loss: 1097012.5
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:51,907 - step: 44047, loss: 99241.125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:52,176 - step: 44048, loss: 135107.78125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:52,445 - step: 44049, loss: 869588.75
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:52,716 - step: 44050, loss: 175155.578125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:52,987 - step: 44051, loss: 120080.0625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:53,256 - step: 44052, loss: 96238.703125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:53,526 - step: 44053, loss: 1299741.0
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:53,795 - step: 44054, loss: 82360.8515625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:54,065 - step: 44055, loss: 241370.96875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:54,334 - step: 44056, loss: 106690.609375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:54,604 - step: 44057, loss: 95871.8203125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:54,873 - step: 44058, loss: 1113928.625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:55,143 - step: 44059, loss: 830259.25
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:55,412 - step: 44060, loss: 1402664.875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:55,684 - step: 44061, loss: 533698.0625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:55,953 - step: 44062, loss: 528843.8125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:56,222 - step: 44063, loss: 134269.59375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:56,492 - step: 44064, loss: 120427.1171875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:56,761 - step: 44065, loss: 218365.984375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:57,031 - step: 44066, loss: 1097191.75
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:57,300 - step: 44067, loss: 66749.6015625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:57,570 - step: 44068, loss: 808958.3125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:57,839 - step: 44069, loss: 1391235.625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:58,109 - step: 44070, loss: 801344.6875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:58,380 - step: 44071, loss: 134606.8125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:58,649 - step: 44072, loss: 1496853.625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:58,918 - step: 44073, loss: 801194.3125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:59,188 - step: 44074, loss: 1501139.25
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:59,457 - step: 44075, loss: 82605.0859375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:59,726 - step: 44076, loss: 1384723.5
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:57:59,996 - step: 44077, loss: 1251767.375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:00,265 - step: 44078, loss: 131775.734375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:00,535 - step: 44079, loss: 1495894.625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:00,805 - step: 44080, loss: 1493351.375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:01,076 - step: 44081, loss: 1377311.625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:01,345 - step: 44082, loss: 505381.78125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:01,614 - step: 44083, loss: 103791.875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:01,884 - step: 44084, loss: 781764.4375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:02,154 - step: 44085, loss: 70402.890625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:02,423 - step: 44086, loss: 774735.375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:02,693 - step: 44087, loss: 1058757.75
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:02,962 - step: 44088, loss: 1373348.125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:03,232 - step: 44089, loss: 766352.625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:03,501 - step: 44090, loss: 1053250.25
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:03,773 - step: 44091, loss: 154902.515625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:04,042 - step: 44092, loss: 762111.625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:04,311 - step: 44093, loss: 1485105.75
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:04,582 - step: 44094, loss: 106610.53125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:04,851 - step: 44095, loss: 185408.28125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:05,120 - step: 44096, loss: 61951.69921875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:05,390 - step: 44097, loss: 1229893.875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:05,661 - step: 44098, loss: 83552.0859375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:05,930 - step: 44099, loss: 178709.84375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:06,200 - step: 44100, loss: 1363988.625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:06,529 - step: 44101, loss: 750336.75
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:06,799 - step: 44102, loss: 467717.5
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:07,068 - step: 44103, loss: 1227242.25
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:07,338 - step: 44104, loss: 168523.265625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:07,607 - step: 44105, loss: 1361181.375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:07,877 - step: 44106, loss: 1221349.25
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:08,147 - step: 44107, loss: 1034582.75
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:08,416 - step: 44108, loss: 77371.75
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:08,685 - step: 44109, loss: 1218785.75
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:08,955 - step: 44110, loss: 68001.296875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:09,226 - step: 44111, loss: 89976.1171875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:09,496 - step: 44112, loss: 73622.46875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:09,765 - step: 44113, loss: 68926.5078125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:10,036 - step: 44114, loss: 62649.97265625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:10,305 - step: 44115, loss: 58887.23828125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:10,574 - step: 44116, loss: 460897.9375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:10,844 - step: 44117, loss: 74681.265625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:11,113 - step: 44118, loss: 737075.6875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:11,382 - step: 44119, loss: 80640.1171875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:11,652 - step: 44120, loss: 79632.9375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:11,924 - step: 44121, loss: 1028486.25
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:12,193 - step: 44122, loss: 88543.4375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:12,463 - step: 44123, loss: 155085.46875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:12,734 - step: 44124, loss: 69362.0703125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:13,004 - step: 44125, loss: 133787.9375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:13,273 - step: 44126, loss: 1216116.375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:13,543 - step: 44127, loss: 1024936.5625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:13,812 - step: 44128, loss: 1473727.625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:14,082 - step: 44129, loss: 92307.8125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:14,352 - step: 44130, loss: 1356629.0
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:14,624 - step: 44131, loss: 74614.3359375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:14,893 - step: 44132, loss: 448310.09375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:15,162 - step: 44133, loss: 205026.65625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:15,432 - step: 44134, loss: 114784.8125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:15,701 - step: 44135, loss: 79686.7265625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:15,971 - step: 44136, loss: 1477993.25
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:16,241 - step: 44137, loss: 1023873.125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:16,510 - step: 44138, loss: 1020656.75
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:16,780 - step: 44139, loss: 497469.3125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:17,049 - step: 44140, loss: 1352030.25
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:17,321 - step: 44141, loss: 725189.75
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:17,590 - step: 44142, loss: 1472027.625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:17,859 - step: 44143, loss: 87568.6484375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:18,129 - step: 44144, loss: 442386.375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:18,399 - step: 44145, loss: 1351951.0
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:18,668 - step: 44146, loss: 148317.359375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:18,938 - step: 44147, loss: 156483.265625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:19,207 - step: 44148, loss: 1349230.5
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:19,476 - step: 44149, loss: 68734.421875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:19,750 - step: 44150, loss: 1016456.8125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:20,022 - step: 44151, loss: 1346002.25
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:20,291 - step: 44152, loss: 1345744.75
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:20,561 - step: 44153, loss: 1010715.75
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:20,831 - step: 44154, loss: 1204280.625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:21,100 - step: 44155, loss: 508892.6875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:21,369 - step: 44156, loss: 114183.0625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:21,639 - step: 44157, loss: 130086.703125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:21,909 - step: 44158, loss: 89313.3984375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:22,178 - step: 44159, loss: 96553.859375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:22,448 - step: 44160, loss: 185736.40625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:22,720 - step: 44161, loss: 744975.8125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:22,989 - step: 44162, loss: 132115.46875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:23,258 - step: 44163, loss: 172233.890625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:23,528 - step: 44164, loss: 1487165.75
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:23,798 - step: 44165, loss: 1361028.25
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:24,067 - step: 44166, loss: 148065.703125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:24,337 - step: 44167, loss: 1021071.1875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:24,606 - step: 44168, loss: 85844.5546875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:24,875 - step: 44169, loss: 730952.5625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:25,145 - step: 44170, loss: 112975.5390625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:25,417 - step: 44171, loss: 80569.40625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:25,686 - step: 44172, loss: 1016537.625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:25,955 - step: 44173, loss: 1477056.375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:26,225 - step: 44174, loss: 81698.1875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:26,495 - step: 44175, loss: 1210042.25
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:26,764 - step: 44176, loss: 717662.75
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:27,034 - step: 44177, loss: 435932.03125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:27,304 - step: 44178, loss: 120129.75
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:27,573 - step: 44179, loss: 1347969.125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:27,843 - step: 44180, loss: 1203460.125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:28,114 - step: 44181, loss: 997137.375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:28,384 - step: 44182, loss: 1468860.25
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:28,653 - step: 44183, loss: 1197757.75
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:28,923 - step: 44184, loss: 1193789.625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:58:29,192 - step: 44185, loss: 88390.703125
